Date,GLD,IWM,QQQ,SPY,TLT
2010-09-14,124.0199966430664,53.164085388183594,41.650474548339844,86.27092742919922,69.90377807617188
2010-09-15,123.94000244140625,53.46674728393555,41.91381072998047,86.60020446777344,68.86676025390625
2010-09-16,124.62999725341797,53.123191833496094,42.08058547973633,86.5772476196289,68.18666076660156
2010-09-17,124.54000091552734,53.34405517578125,42.22312545776367,86.60960388183594,68.46279907226562
2010-09-20,124.87000274658203,54.824703216552734,42.96216583251953,87.93385314941406,68.86009979248047
2010-09-21,126.01000213623047,54.50565719604492,42.953369140625,87.75674438476562,69.81625366210938
2010-09-22,126.19999694824219,53.859405517578125,42.83899688720703,87.32562255859375,70.44248962402344
2010-09-23,126.30000305175781,53.20744705200195,42.82139205932617,86.61727905273438,70.64453887939453
2010-09-24,126.69000244140625,54.93781661987305,43.69242858886719,88.4035415649414,69.695068359375
2010-09-27,126.72000122070312,54.79842758178711,43.45487594604492,87.9800796508789,70.90717315673828
2010-09-28,127.8499984741211,55.339691162109375,43.43729019165039,88.28803253173828,71.39200592041016
2010-09-29,127.94999694824219,55.495487213134766,43.36688232421875,88.13406372070312,71.0956802368164
2010-09-30,127.91000366210938,55.356082916259766,43.17334747314453,87.87226867675781,71.04857635498047
2010-10-01,128.91000366210938,55.65131759643555,43.12053298950195,88.24185943603516,70.7052001953125
2010-10-04,128.4600067138672,54.89681625366211,42.654239654541016,87.5797119140625,70.88768005371094
2010-10-05,130.99000549316406,56.45500564575195,43.69242858886719,89.34284210205078,70.46186065673828
2010-10-06,131.80999755859375,56.266387939453125,43.314083099365234,89.33515167236328,71.3473129272461
2010-10-07,130.3699951171875,56.10237121582031,43.47247314453125,89.22734832763672,70.75252532958984
2010-10-08,131.66000366210938,56.815853118896484,43.7716178894043,89.72784423828125,70.44159698486328
2010-10-11,132.2899932861328,56.86504364013672,43.78921890258789,89.81246948242188,70.45512390136719
2010-10-12,131.9600067138672,57.01266860961914,44.08835220336914,90.08969116210938,69.75894927978516
2010-10-13,134.07000732421875,57.88196563720703,44.4490966796875,90.79029083251953,69.65077209472656
2010-10-14,134.75,57.84095764160156,44.361106872558594,90.43614196777344,68.60991668701172
2010-10-15,133.67999267578125,57.644126892089844,45.30251693725586,90.62092590332031,67.7718276977539
2010-10-18,134.27999877929688,58.12796401977539,45.13535690307617,91.0674819946289,68.31928253173828
2010-10-19,130.11000061035156,56.99626159667969,44.713050842285156,89.8741226196289,68.73159790039062
2010-10-20,131.32000732421875,57.578514099121094,45.038578033447266,90.75181579589844,68.88030242919922
2010-10-21,129.47000122070312,57.29969024658203,45.12655258178711,90.95199584960938,68.06243133544922
2010-10-22,129.72999572753906,57.66874694824219,45.43449401855469,91.12140655517578,68.52205657958984
2010-10-25,130.85000610351562,58.0131721496582,45.65445327758789,91.3908462524414,68.71807861328125
2010-10-26,130.8800048828125,57.9721794128418,45.77763366699219,91.40625,67.65694427490234
2010-10-27,129.52000427246094,57.82455062866211,45.91840744018555,91.14447021484375,67.06210327148438
2010-10-28,131.24000549316406,57.47194290161133,46.01519012451172,91.15987396240234,67.24462890625
2010-10-29,132.6199951171875,57.65233612060547,45.909603118896484,91.22919464111328,67.87320709228516
2010-11-01,131.9199981689453,57.25869369506836,45.944801330566406,91.25997924804688,67.58097076416016
2010-11-02,132.49000549316406,58.44783401489258,46.43750762939453,91.98373413085938,68.46918487548828
2010-11-03,131.57000732421875,58.67744827270508,46.64864730834961,92.35327911376953,67.07247924804688
2010-11-04,136.02999877929688,60.16179656982422,47.22055435180664,94.13182067871094,67.59452056884766
2010-11-05,136.3800048828125,60.49806213378906,47.22055435180664,94.48597717285156,66.4350814819336
2010-11-08,137.77999877929688,60.44882583618164,47.28213882446289,94.30891418457031,66.73339080810547
2010-11-09,135.58999633789062,59.645164489746094,47.02699661254883,93.63137817382812,65.2620849609375
2010-11-10,137.24000549316406,60.30943298339844,47.2645378112793,94.00862884521484,65.3501968383789
2010-11-11,137.66000366210938,60.071590423583984,46.96540451049805,93.65446472167969,65.3163070678711
2010-11-12,133.69000244140625,59.07109451293945,46.1999626159668,92.5457763671875,64.9637451171875
2010-11-15,132.4199981689453,59.07930374145508,46.023983001708984,92.41488647460938,63.60757827758789
2010-11-16,130.97000122070312,57.93117141723633,45.2673225402832,90.97509765625,65.18744659423828
2010-11-17,130.3800048828125,58.08700180053711,45.3993034362793,91.02131652832031,64.82814025878906
2010-11-18,132.08999633789062,59.21868896484375,46.12955856323242,92.3609848022461,65.09253692626953
2010-11-19,132.1999969482422,59.41553497314453,46.16474914550781,92.6150894165039,65.49258422851562
2010-11-22,133.47999572753906,59.702579498291016,46.551876068115234,92.53807067871094,65.77056121826172
2010-11-23,134.41000366210938,59.136695861816406,45.812828063964844,91.19839477539062,66.09606170654297
2010-11-24,134.17999267578125,60.465232849121094,46.73666000366211,92.5457763671875,64.91619110107422
2010-11-26,133.11000061035156,60.04700469970703,46.42870330810547,91.46782684326172,65.81806182861328
2010-11-29,133.50999450683594,60.13718032836914,46.39350128173828,91.74504089355469,66.38079833984375
2010-11-30,135.4199981689453,59.66156768798828,45.8304328918457,91.22919464111328,66.72663879394531
2010-12-01,135.3800048828125,60.99827194213867,46.79822540283203,93.1694107055664,65.24337768554688
2010-12-02,135.1999969482422,61.61335754394531,47.27334213256836,94.36283111572266,65.07327270507812
2010-12-03,138.07000732421875,62.05620574951172,47.39651870727539,94.61685943603516,64.56297302246094
2010-12-06,139.11000061035156,62.4416618347168,47.378936767578125,94.51680755615234,65.47468566894531
2010-12-07,136.5,62.80250549316406,47.40532684326172,94.5706787109375,64.0730972290039
2010-12-08,134.7899932861328,62.76149368286133,47.58128356933594,94.9171371459961,63.45390701293945
2010-12-09,135.3699951171875,62.974708557128906,47.62527084350586,95.28672790527344,63.766876220703125
2010-12-10,135.41000366210938,63.76200866699219,47.942012786865234,95.84107971191406,63.37909698486328
2010-12-13,136.0500030517578,63.433963775634766,47.77485275268555,95.90262603759766,63.617210388183594
2010-12-14,136.17999267578125,63.401153564453125,47.862831115722656,95.98735809326172,62.69187927246094
2010-12-15,134.6999969482422,63.2043342590332,47.65166473388672,95.5484848022461,61.87538146972656
2010-12-16,133.80999755859375,63.78660583496094,48.02120590209961,96.10282135009766,62.30401611328125
2010-12-17,134.1999969482422,63.9834098815918,48.06352996826172,96.2057876586914,63.4403076171875
2010-12-20,135.11000061035156,64.23764038085938,48.098785400390625,96.4379653930664,63.37226104736328
2010-12-21,135.32000732421875,64.95116424560547,48.38970184326172,97.04944610595703,63.81451416015625
2010-12-22,135.0500030517578,64.93218231201172,48.38089370727539,97.35128784179688,63.358665466308594
2010-12-23,134.66000366210938,64.84981536865234,48.2574577331543,97.2119369506836,63.22941589355469
2010-12-27,135.02000427246094,65.04753875732422,48.283931732177734,97.25064849853516,63.79411315917969
2010-12-28,137.22000122070312,64.86628723144531,48.19574737548828,97.38998413085938,62.54472732543945
2010-12-29,137.7100067138672,65.00634002685547,48.30154037475586,97.45964813232422,63.60293197631836
2010-12-30,137.02999877929688,64.88276672363281,48.18692398071289,97.30481719970703,63.55510711669922
2010-12-31,138.72000122070312,64.45440673828125,48.0106315612793,97.32807922363281,64.25838470458984
2011-01-03,138.0,65.57473754882812,48.75997543334961,98.33425903320312,63.77357482910156
2011-01-04,134.75,64.60265350341797,48.724708557128906,98.28005981445312,63.84870147705078
2011-01-05,134.3699951171875,65.36054229736328,49.139034271240234,98.7908706665039,62.44233322143555
2011-01-06,133.8300018310547,65.05577850341797,49.2977180480957,98.5973892211914,62.71542739868164
2011-01-07,133.5800018310547,64.68504333496094,49.253639221191406,98.40388488769531,63.049922943115234
2011-01-10,134.1199951171875,65.05577850341797,49.43877410888672,98.28005981445312,63.391292572021484
2011-01-11,134.91000366210938,65.31936645507812,49.50930404663086,98.62834167480469,63.0362434387207
2011-01-12,135.4600067138672,65.87956237792969,49.86193084716797,99.5184097290039,62.54472732543945
2011-01-13,134.0500030517578,65.8548583984375,49.879554748535156,99.35589599609375,63.10454559326172
2011-01-14,132.69000244140625,66.34912872314453,50.24984359741211,100.07568359375,62.701751708984375
2011-01-18,133.42999267578125,66.39856719970703,50.39087677001953,100.24596405029297,62.40813064575195
2011-01-19,133.72000122070312,64.69327545166016,49.817840576171875,99.26303100585938,62.858795166015625
2011-01-20,131.1999969482422,64.01778411865234,49.465248107910156,99.13146209716797,61.991722106933594
2011-01-21,131.02999877929688,63.589393615722656,49.08615493774414,99.35589599609375,62.48324966430664
2011-01-24,130.36000061035156,64.05896759033203,49.764957427978516,99.92088317871094,62.51057815551758
2011-01-25,130.10000610351562,64.15779113769531,49.835479736328125,99.97511291503906,63.10454559326172
2011-01-26,131.16000366210938,65.17933654785156,50.099952697753906,100.36204528808594,62.148704528808594
2011-01-27,127.93000030517578,65.36882019042969,50.40850067138672,100.6097183227539,62.42866516113281
2011-01-28,130.27999877929688,63.77063751220703,49.130218505859375,98.85281372070312,62.75637435913086
2011-01-31,129.8699951171875,64.21548461914062,49.368255615234375,99.59581756591797,62.278472900390625
2011-02-01,130.8000030517578,65.69833374023438,50.29389572143555,101.19021606445312,61.97012710571289
2011-02-02,130.4499969482422,65.45120239257812,50.214569091796875,100.99673461914062,61.98383712768555
2011-02-03,132.1999969482422,65.681884765625,50.30272674560547,101.22113800048828,61.47002029418945
2011-02-04,131.66000366210938,65.79719543457031,50.584808349609375,101.50757598876953,60.846527099609375
2011-02-07,131.67999267578125,66.44799041748047,50.822853088378906,102.14219665527344,61.161705017089844
2011-02-08,133.13999938964844,66.9175796508789,51.15785598754883,102.60658264160156,60.59990310668945
2011-02-09,133.07000732421875,66.62101745605469,51.0696907043457,102.37442016601562,61.12746047973633
2011-02-10,132.85000610351562,66.88461303710938,51.1490364074707,102.41311645507812,60.421722412109375
2011-02-11,132.32000732421875,67.60952758789062,51.519290924072266,103.0245590209961,61.29188537597656
2011-02-14,132.9499969482422,67.95551300048828,51.6427116394043,103.27220916748047,61.33300018310547
2011-02-15,133.97000122070312,67.56836700439453,51.57219696044922,102.94717407226562,61.607032775878906
2011-02-16,134.10000610351562,68.11209106445312,51.90719223022461,103.59730529785156,61.408329010009766
2011-02-17,135.0399932861328,68.58987426757812,51.88955307006836,103.90685272216797,61.504276275634766
2011-02-18,135.41000366210938,68.66403198242188,51.77495574951172,104.12361145019531,61.31239318847656
2011-02-22,136.2899932861328,66.90109252929688,50.27627944946289,102.03385162353516,62.23051452636719
2011-02-23,137.50999450683594,65.74774932861328,49.86193084716797,101.4069595336914,62.45655059814453
2011-02-24,136.47999572753906,66.16789245605469,50.12641525268555,101.3372573852539,62.85398864746094
2011-02-25,137.3800048828125,67.70018005371094,50.822853088378906,102.42086791992188,63.22393798828125
2011-02-28,137.66000366210938,67.77429962158203,50.928646087646484,103.05551147460938,63.3061408996582
2011-03-01,140.02999877929688,66.41503143310547,50.108768463134766,101.3372573852539,63.48969268798828
2011-03-02,139.9199981689453,66.69512939453125,50.37324142456055,101.55400085449219,62.513668060302734
2011-03-03,138.08999633789062,68.21094512939453,51.36943054199219,103.30318450927734,61.90193176269531
2011-03-04,139.35000610351562,67.91435241699219,51.10495376586914,102.52921295166016,62.417415618896484
